username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Mozkovich;2016-06-15 13:21;0;0;"Labour have said austerity's a "political choice". True in or out of EU. Illogical/hypocritical for Labour to back austerity post # brexit";;;#;"743040757091667970";https://twitter.com/Mozkovich/status/743040757091667970
ddi;2016-06-15 13:18;5;4;"Direct Democracy Ireland launching Campaign for Referendum on EU membership @ DDI https://www.directdemocracyireland.ie/direct-democracy-ireland-to-launch-campaign-for-referendum-on-eu-membership/ … # Irexit # Brexit # FailedProject";;@;# # #;"743039981246119936";https://twitter.com/ddi/status/743039981246119936
andrewjbullock;2016-06-15 13:00;0;0;"# brexit # boats ( # weird) @Daily Express https://www.instagram.com/p/BGrDON9tENC/";;@Daily;# # #;"743035357785006080";https://twitter.com/andrewjbullock/status/743035357785006080
mikelillo_1;2016-06-15 12:58;0;0;"Lo bueno está al final. Si se quedan los ingleses que pasará? Cambiará algo? "¿Cómo le sentaría el Brexit a España?" http://www.elblogsalmon.com/economia/como-le-sentaria-el-brexit-a-espana …";;;;"743034928175194112";https://twitter.com/mikelillo_1/status/743034928175194112
edmondson;2016-06-15 12:50;0;0;"# Brexit Budget could be an Ed Stone moment, but I'm sure Osborne's strategy is to force the question "if not this, then what?"";;;#;"743032863474520064";https://twitter.com/edmondson/status/743032863474520064
GuardianTrustFX;2016-06-15 12:41;0;2;"RT @ EnergyCyprus @ tradersdna: @ FXPRIMUS adds UK and US oil, spot oil http://www.energynewscyprus.com/fxprimus-adds-uk-and-us-oil-spot-oil-to-offering/ … pic.twitter.com/hAN19QT4xn # forex # Brexit";;@ @ @;# #;"743030722781425664";https://twitter.com/GuardianTrustFX/status/743030722781425664
GuardianTrustFX;2016-06-15 12:39;1;2;"RT @ TheEconomist @ tradersdna: Our guide to Britain's EU referendum http://econ.st/28DZ5Zg  pic.twitter.com/OQ87lOkEC5 # forex # Brexit";;@ @;# #;"743030048664457216";https://twitter.com/GuardianTrustFX/status/743030048664457216
Padraig_McCann;2016-06-15 12:36;0;1;"# AskBoris Has Boris thought of the implications of a # Brexit of Anglo-Irish relations? Border controls in border of N. Ire? # ThisMorning";;;# # #;"743029424694648832";https://twitter.com/Padraig_McCann/status/743029424694648832
hiSuzyQ;2016-06-15 12:16;0;0;"# brexit @Dundee Airport https://www.instagram.com/p/BGq-PXajbVp/";;@Dundee;#;"743024401294053376";https://twitter.com/hiSuzyQ/status/743024401294053376
GuardianTrustFX;2016-06-15 12:07;0;1;"Trapped Traders® Daily Analysis - Selling # AUDUSD https://youtu.be/AtSlvjBmtEQ  via @ YouTube @ tradersdna @ HedgeThink # forex # Brexit";;@ @ @;# # #;"743022214673502208";https://twitter.com/GuardianTrustFX/status/743022214673502208
SWFLabour;2016-06-15 12:07;0;0;"# Labour: Rolls Royce warning further evidence of Brexit threat to jobs & the economy -… http://j.mp/1Q3SscP pic.twitter.com/NSDsyPGG86";;;#;"743022179730620416";https://twitter.com/SWFLabour/status/743022179730620416
GuardianTrustFX;2016-06-15 12:06;0;0;"How To Trade # Forex -Trapped Traders® Daily Analysis - Selling # AUDUSD https://youtu.be/AtSlvjBmtEQ  via @ YouTube # Brexit # Fed";;@;# # # #;"743021907776286720";https://twitter.com/GuardianTrustFX/status/743021907776286720
Essex_Marketing;2016-06-15 12:03;0;0;"Marketers feel ‘left in the dark and unprepared’ for a potential Brexit http://dlvr.it/LZ3yBv # Essexpic.twitter.com/4jaaVgnSPf";;;#;"743021039572025345";https://twitter.com/Essex_Marketing/status/743021039572025345
BunteGudrun;2016-06-15 11:55;0;0;"# Brexit oder # Grexit, keiner weiß was, aber 100 mal drüber berichten, # Bilderberger lassen grüßen # WDR";;;# # # #;"743019010808291328";https://twitter.com/BunteGudrun/status/743019010808291328
Karyyeung;2016-06-15 11:36;0;0;"# Brexit campaigners on the # RiverThames protesting # InOrOut # London # protest # referendum # uk… https://www.instagram.com/p/BGq5nfyNzxA/";;;# # # # # # #;"743014234292912128";https://twitter.com/Karyyeung/status/743014234292912128
TSFRadio;2016-06-15 11:33;1;0;"# Internacional Brexit: "Dinheiro está a fugir do Reino Unido" http://dlvr.it/LZ3S3W  Em http://www.TSF.pt pic.twitter.com/vi5003BCE9";;;#;"743013471164321792";https://twitter.com/TSFRadio/status/743013471164321792
DavidWoodhead26;2016-06-15 11:24;0;0;"# Brexit I decided a long time ago. I don't understand how/why people think it's a difficult decision! You either believe in democracy or not";;;#;"743011352650911744";https://twitter.com/DavidWoodhead26/status/743011352650911744
GudmundsonUlla;2016-06-15 11:15;1;0;"I predict next move by # Remain will be to present examples of how # Brexit wd hit ordinary individual Brits' economy.";;;# #;"743008950170308608";https://twitter.com/GudmundsonUlla/status/743008950170308608
RaybanCat;2016-06-15 11:03;0;0;"If @ George_Osborne doesn't think he can cope with his job post # Brexit then perhaps he should resign today.";;@;#;"743005968783560704";https://twitter.com/RaybanCat/status/743005968783560704
iredalecomms;2016-06-15 10:39;1;0;"# Brexit # gold rush to generate £10m in a single day for online # bullion dealer bullionbypost… https://www.instagram.com/p/BGqzF9FNvJj/";;;# # #;"742999891299930112";https://twitter.com/iredalecomms/status/742999891299930112
shoples;2016-06-15 10:35;0;0;"RT @ FinancialTimes: Video: Brexit’s long history http://on.ft.com/1XSp3Fd";;@;;"742998875389218816";https://twitter.com/shoples/status/742998875389218816
susanne_nystrom;2016-06-15 10:28;0;1;"Vi laddar inför nästa vecka: migrationsbeslut, Brexit-omröstning och midsommar.";;;;"742997179070046208";https://twitter.com/susanne_nystrom/status/742997179070046208
_unlobito;2016-06-15 10:04;0;0;"(honestly this is why Brexit scares me so much. so many dominos are going to immediately fall over.)";;;;"742991253084770304";https://twitter.com/_unlobito/status/742991253084770304
DaiIyLONDON;2016-06-15 10:02;0;1;"Risky business? City divided on impact of Brexit http://j.mp/1Q3BD1w # Londonpic.twitter.com/gxNYga2vtk";;;#;"742990576912629760";https://twitter.com/DaiIyLONDON/status/742990576912629760
GregsonRachel;2016-06-15 10:02;1;1;"1 thing more alarming than Brexit (except Trump) it is idea of an @ BorisJohnson @ MichaelGoveMP @PritiPatel_MP led government # VoteRemain";;@ @ @PritiPatel_MP;#;"742990573976625152";https://twitter.com/GregsonRachel/status/742990573976625152
owendaviesart;2016-06-15 09:36;0;1;"VOTE WITH DOLLAR # wakeup # brexit # povertyisviolence # zeitgeistmovement # anonymous # newmusic # dj… https://www.instagram.com/p/BGqr9lVBnSw/";;;# # # # # # #;"742984204317777920";https://twitter.com/owendaviesart/status/742984204317777920
NoraMulready;2016-06-15 09:26;8;4;"!Public Meeting! EU and impact of # brexit on # Ireland and Irish people in UK. 1pm, Thurs, at London Irish Centre, Camden Square, NW19XB.";;;# #;"742981536480415744";https://twitter.com/NoraMulready/status/742981536480415744
SnijderMajumder;2016-06-15 09:25;0;0;"# Remain # In and vote to stay in the EU, as this farcical Brexit debacle is getting out of hand.… https://www.instagram.com/p/BGqqrEOotQS/";;;# #;"742981369060548608";https://twitter.com/SnijderMajumder/status/742981369060548608
trendinaliaGB;2016-06-15 09:20;0;0;"6. Alistair Darling 7. Sir Clement Freud 8. Brexit Budget 9. # DNP2016 10. Still Brazy 2016/6/15 08:12 BST # trndnl http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html …";;;# #;"742979995505725440";https://twitter.com/trendinaliaGB/status/742979995505725440
trendinaliaGB;2016-06-15 09:07;0;0;"Trend Alert: 'Brexit Budget'. More trends at http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html … # trndnlpic.twitter.com/gNcfBDNfaF";;;#;"742976714272342017";https://twitter.com/trendinaliaGB/status/742976714272342017
BernardFassone;2016-06-15 09:05;0;0;"Putting up dodgy & # dangerousfences # brexit 8 days to go 2 # eureferendum2016 # voteremain my… https://www.instagram.com/p/BGqoS8EqMKz/";;;# # # #;"742976213610864642";https://twitter.com/BernardFassone/status/742976213610864642
Here_comes_Abs;2016-06-15 09:00;1;1;"Absolutely fed up with all the bullsh*t from both sides on # Brexit but this made me smile today. Just be over! pic.twitter.com/FYiTn1LJTk";;;#;"742975089491226624";https://twitter.com/Here_comes_Abs/status/742975089491226624
DavidWoodhead26;2016-06-15 08:13;0;0;"# Brexit Does @ Georgeosbourne really think we're going to vote to remain just'cos he's shit scared & threatening us with taxes? WHAT A TWAT !";;@;#;"742963135301201920";https://twitter.com/DavidWoodhead26/status/742963135301201920
trendinaliaGB;2016-06-15 07:43;0;0;"'Brexit' just started trending with 291552 tweets. More trends at http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html … # trndnl";;;#;"742955572882997248";https://twitter.com/trendinaliaGB/status/742955572882997248
DailyGLAMORGAN;2016-06-15 07:03;2;0;"Brexit graffiti spotted in # Newport http://j.mp/238VD4W # Cymrupic.twitter.com/igXUecALwi";;;# #;"742945517844434945";https://twitter.com/DailyGLAMORGAN/status/742945517844434945
pdpirri;2016-06-15 06:28;0;0;"Que viene el brexit";;;;"742936888160440320";https://twitter.com/pdpirri/status/742936888160440320
DailyGLAMORGAN;2016-06-15 05:24;1;0;"Five charts that show how worried the world's financial markets are about Brexit http://j.mp/1Q33Oh7 # Cymrupic.twitter.com/7ijWFYhgLZ";;;#;"742920712189415424";https://twitter.com/DailyGLAMORGAN/status/742920712189415424
