username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DailyBRUM;2016-04-15 10:56;0;1;"The morning news headlines: Boris Johnson spearheads 'Brexit blitz' as EU… http://j.mp/1VtNDuX # Birminghampic.twitter.com/0Eg6vII89G";;;#;"720898492680417280";https://twitter.com/DailyBRUM/status/720898492680417280
CRAIGPARSONS2;2016-04-04 19:04;0;1;"@ mhmck and UK Brexit supporters. Cos if the EU ignore the Dutch result, it plays into the hands of those who say EU is undemocratic";;@;;"717035051440062464";https://twitter.com/CRAIGPARSONS2/status/717035051440062464
DailyBRUM;2016-03-27 15:43;0;0;"Brexit: Vote Leave campaign apologises for including John Caudwell's name in… http://j.mp/1Rx8UPV # Birminghampic.twitter.com/ZmxcYvhZOO";;;#;"714085349136289793";https://twitter.com/DailyBRUM/status/714085349136289793
sharman1973;2016-03-22 11:46;0;0;"Wherever you sit on # Brexit or # Remain it's surely clear the schengen zone is failing to protect all citizens # Brussels";;;# # #;"712228908427452416";https://twitter.com/sharman1973/status/712228908427452416
QWERTYouija;2016-03-19 23:03;0;0;"# GrandSlam # Brexit # England4TheEnglish # NoNapoleonicCode # FcUKEU cc @ davidmcw @ Nigel_Farage. @-}-- pic.twitter.com/UGAVjFcA6i";;@ @ @;# # # # #;"711312137134710784";https://twitter.com/QWERTYouija/status/711312137134710784
PavDhande;2016-03-16 00:52;0;0;"@robinj91 are you pro Brexit?";;@robinj91;;"709890005603377153";https://twitter.com/PavDhande/status/709890005603377153
thomasforth;2016-03-12 22:51;0;1;"I worry that I'm going to be wrong about Brexit too. I still think we'll vote to stay but don't see how we'll gain stability from it.";;;;"708772461177872384";https://twitter.com/thomasforth/status/708772461177872384
jd_leveller;2016-03-09 15:21;0;0;"@ jpublik @ peterjukes @ tnewtondunn Who is this Nick Clegg bloke ?? # Royals # Brexit # EUref";;@ @ @;# # #;"707571994510958593";https://twitter.com/jd_leveller/status/707571994510958593
DailyBRUM;2016-03-08 10:55;0;1;"The morning news headlines: Bank of England boss faces Brexit risk grilling… http://j.mp/1QzMnBC # Birminghampic.twitter.com/TrcpYyFkkH";;;#;"707142606224883712";https://twitter.com/DailyBRUM/status/707142606224883712
Trench49;2016-02-27 13:59;0;1;"Its not bout politicians beurocrats or buisness wat has # EurovisionYouDecide done for us ! # Brexit";;;# #;"703565155846598656";https://twitter.com/Trench49/status/703565155846598656
laurakatri;2016-02-27 06:54;0;0;"Travelguide & a Portmanteau: perfect wordsmith-flight-lit. # instatravel # brexit @Birmingham… https://www.instagram.com/p/BCR1oynJw6l/";;@Birmingham;# #;"703458254085496836";https://twitter.com/laurakatri/status/703458254085496836
DailyBRUM;2016-02-26 09:51;0;0;"The morning news headlines: Lord Howard: Brexit vote would shake 'complacent'… http://j.mp/1LhyiJM # Birminghampic.twitter.com/yyBnYjEriE";;;#;"703140337057857536";https://twitter.com/DailyBRUM/status/703140337057857536
StefanWWFC;2016-02-19 22:45;0;0;"Special you say. # brexit https://twitter.com/David_Cameron/status/700798241638629377 …";;;#;"700798380851732480";https://twitter.com/StefanWWFC/status/700798380851732480
StefanWWFC;2016-02-17 23:08;0;1;"Gove and Boris supporting # Brexit is significant. Farage will be happy";;;#;"700079519525429248";https://twitter.com/StefanWWFC/status/700079519525429248
StefanWWFC;2016-02-04 23:19;0;0;"# brexit";;;#;"695371213984518144";https://twitter.com/StefanWWFC/status/695371213984518144iancharris;2016-06-21 19:42;0;0;"Amazing # Remain say # Brexit is a huge gamble & unknown yet claim to know within £10 per person how much worse of we will be if we leave?";;;# #;"745310904175235072";https://twitter.com/iancharris/status/745310904175235072
dave_maydew;2016-06-20 23:59;0;0;"But don't forget, if # BrExit is voted for, the PM has said he'll call another election... then the fun begins!";;;#;"745013267542736897";https://twitter.com/dave_maydew/status/745013267542736897
dave_maydew;2016-06-20 13:21;0;3;"Oh dear lord! The EU Referendum has had more ins and outs than a Porno movie! # Brexit # VoteLeave";;;# #;"744852549501616129";https://twitter.com/dave_maydew/status/744852549501616129
graeme_brown;2016-06-18 21:52;7;6;"Washington Post succinct in weighing up the merits of # brexit pic.twitter.com/J8TwYTh36t";;;#;"744256600517541888";https://twitter.com/graeme_brown/status/744256600517541888
ThomsonKate11;2016-06-15 21:39;0;0;"updated Health Policy in the News Pinterest board (teaching resource) with # EU # Brexit # Remain # NHS news https://uk.pinterest.com/kate8578/health-policy-in-the-news/ …";;;# # # #;"743166068236095488";https://twitter.com/ThomsonKate11/status/743166068236095488
ThomsonKate11;2016-06-15 21:30;0;0;"Great analysis of # Brexit and # Remain claims /rhetoric, by @ ijgreener : Brexit has more hold on emotion & big ideashttps://t1ber1us.wordpress.com/2016/06/13/the-eu-referendum-debate-the-arguments-for-and-against/ …";;@;# #;"743163741206896640";https://twitter.com/ThomsonKate11/status/743163741206896640
Mozkovich;2016-06-15 13:21;0;0;"Labour have said austerity's a "political choice". True in or out of EU. Illogical/hypocritical for Labour to back austerity post # brexit";;;#;"743040757091667970";https://twitter.com/Mozkovich/status/743040757091667970
Kalexiko;2016-05-31 11:20;0;0;"'Small businesses make the economy tick' # sajidjavid # dragonsden # brexitdebate # brexit… https://www.instagram.com/p/BGEP6upAK1F/";;;# # # #;"737574508328931328";https://twitter.com/Kalexiko/status/737574508328931328
iancharris;2016-05-22 13:04;0;0;"yet EU rules say we must open up our railways to EU government owned monopolies to gouge UK tax payers. # bbcsp # Brexit";;;# #;"734339151445786624";https://twitter.com/iancharris/status/734339151445786624
iancharris;2016-05-22 12:30;0;0;"you truly couldn't make it up. # Brexit";;;#;"734330679744466944";https://twitter.com/iancharris/status/734330679744466944
iancharris;2016-05-22 12:30;0;0;"You wonder if the government briefings re remain scare mongering over # Brexit is any more reliable than the pro Iraq war briefing? # bbcsp";;;# #;"734330525855420416";https://twitter.com/iancharris/status/734330525855420416
Trench49;2016-04-19 14:11;0;0;"All these # Tory MPs wanting us to be thier friend cause we support # Brexit";;;# #;"722397296206458881";https://twitter.com/Trench49/status/722397296206458881
sharman1973;2016-03-22 11:46;0;0;"Wherever you sit on # Brexit or # Remain it's surely clear the schengen zone is failing to protect all citizens # Brussels";;;# # #;"712228908427452416";https://twitter.com/sharman1973/status/712228908427452416
QWERTYouija;2016-03-19 23:03;0;0;"# GrandSlam # Brexit # England4TheEnglish # NoNapoleonicCode # FcUKEU cc @ davidmcw @ Nigel_Farage. @-}-- pic.twitter.com/UGAVjFcA6i";;@ @ @;# # # # #;"711312137134710784";https://twitter.com/QWERTYouija/status/711312137134710784
jd_leveller;2016-03-09 15:21;0;0;"@ jpublik @ peterjukes @ tnewtondunn Who is this Nick Clegg bloke ?? # Royals # Brexit # EUref";;@ @ @;# # #;"707571994510958593";https://twitter.com/jd_leveller/status/707571994510958593
Trench49;2016-02-27 13:59;0;1;"Its not bout politicians beurocrats or buisness wat has # EurovisionYouDecide done for us ! # Brexit";;;# #;"703565155846598656";https://twitter.com/Trench49/status/703565155846598656
laurakatri;2016-02-27 06:54;0;0;"Travelguide & a Portmanteau: perfect wordsmith-flight-lit. # instatravel # brexit @Birmingham… https://www.instagram.com/p/BCR1oynJw6l/";;@Birmingham;# #;"703458254085496836";https://twitter.com/laurakatri/status/703458254085496836
StefanWWFC;2016-02-19 22:45;0;0;"Special you say. # brexit https://twitter.com/David_Cameron/status/700798241638629377 …";;;#;"700798380851732480";https://twitter.com/StefanWWFC/status/700798380851732480
StefanWWFC;2016-02-17 23:08;0;1;"Gove and Boris supporting # Brexit is significant. Farage will be happy";;;#;"700079519525429248";https://twitter.com/StefanWWFC/status/700079519525429248
StefanWWFC;2016-02-04 23:19;0;0;"# brexit";;;#;"695371213984518144";https://twitter.com/StefanWWFC/status/695371213984518144Beautysolihull;2016-04-19 12:26;0;0;"@ BrexitWatch @ NoThanksEU we are 'Great' Britain after all. # justsayingpic.twitter.com/I6HDCshnEj";;@ @;#;"722370822262951936";https://twitter.com/Beautysolihull/status/722370822262951936DanGriffinHayes;2016-04-09 16:51;0;0;"Getting on the David Cameron bandwagon... # davidcameron # lizard # taxreturn @Birmingham, United… https://www.instagram.com/p/BD-8cohExSM/";;@Birmingham;# # #;"718813616896479232";https://twitter.com/DanGriffinHayes/status/718813616896479232
TGJ1989;2016-04-05 19:46;0;0;"# davidcameron today in # birmingham talking # eureferendum @Birmingham, United Kingdom https://www.instagram.com/p/BD09TrcAW85/";;@Birmingham;# # #;"717408122600624128";https://twitter.com/TGJ1989/status/717408122600624128
Trench49;2016-03-22 17:51;0;0;"Watch ths # hypocrite # DavidCameron # politicians # Britexit # brusselsattack";;;# # # # #;"712320735553970177";https://twitter.com/Trench49/status/712320735553970177
Ssomal;2016-02-25 21:24;0;0;"Sports night: # PigGate # famous # duos # davidcameron # pig # geology # football # social @Guild of… https://www.instagram.com/p/BCOPmlpSIjC/";;@Guild;# # # # # # # #;"702952393726681088";https://twitter.com/Ssomal/status/702952393726681088LynetteDakin;2016-06-09 19:25;0;0;"Jeremy's in town, and his number one fun has come to show her support # EUin @The Venue… https://www.instagram.com/p/BGcSjIyAuMk/";;@The;#;"740957998755913728";https://twitter.com/LynetteDakin/status/740957998755913728iancharris;2016-06-21 21:39;0;0;"why did Sadiq change his mind about not putting up tube prices in a month? # EUref";;;#;"745340309870120961";https://twitter.com/iancharris/status/745340309870120961
iancharris;2016-06-21 21:27;0;0;"the 19th C industrialists got employees to support corn law repeal by promising job safety.Sound familiar? # EUref";;;#;"745337339644379136";https://twitter.com/iancharris/status/745337339644379136
iancharris;2016-06-21 21:23;0;0;"@ TheForestDeliCo I am thinking more 1841 to 1846 & conservatives driven apart by Corn Laws. Free trade with world wins out. # EUref";;@;#;"745336285787721730";https://twitter.com/iancharris/status/745336285787721730
graeme_brown;2016-06-20 23:17;3;1;"Crikey, YouGov poll came out of the blue. Leave two points ahead. # EUref";;;#;"745002693584891906";https://twitter.com/graeme_brown/status/745002693584891906
graeme_brown;2016-06-18 22:33;0;0;"New Survation poll shows six point swing to Remain - 45% to Leave on 42% # EUref";;;#;"744266716608405504";https://twitter.com/graeme_brown/status/744266716608405504
BirminghamUKIP;2016-06-11 16:16;2;4;"Excellent day campaigning in # Northfield # Birmingham plenty of support for the # Leave campaign # EURef pic.twitter.com/kpaaGNEv3d";;;# # # #;"741635266390200320";https://twitter.com/BirminghamUKIP/status/741635266390200320
iancharris;2016-05-22 11:41;0;0;"Has Esther McVey just gone nuclear with comparing # Cameron on # EUref with # Blair lies over Iraq war? # Chilcott # Peston";;;# # # # #;"734318221868863488";https://twitter.com/iancharris/status/734318221868863488
jd_leveller;2016-05-10 20:05;1;0;"@ SkyNews # remaineu campaign harnessing the young vote by wheeling out # alanjohnsonmp . Really ? # EUref # skynews";;@;# # # #;"730096502438277121";https://twitter.com/jd_leveller/status/730096502438277121
jd_leveller;2016-05-10 19:05;0;0;"@ SkyNews Muppets like these are the reason ppl are voting to leave FFS !! # EUref # skynews";;@;# #;"730081397965246464";https://twitter.com/jd_leveller/status/730081397965246464
jd_leveller;2016-05-10 00:28;0;1;"@ BBCNewsnight Nobody cares what she thinks. # EUref # newsnight";;@;# #;"729800123522400256";https://twitter.com/jd_leveller/status/729800123522400256
jd_leveller;2016-04-29 17:07;0;0;"@ daily_politics @ afneil @ kvolker @ toadmeister @ rachshabi He revealed that he's just another self serving politician. # Obama # EUref";;@ @ @ @ @;# #;"726065389482987520";https://twitter.com/jd_leveller/status/726065389482987520
jd_leveller;2016-03-24 13:36;0;0;"@ daily_politics @ DanHannanMEP @ lucycthomas Has Lucy never heard of TRADE UNIONS. Stop trying to steal their clothes # bbcdp # EUref # TUC2016";;@ @ @;# # #;"712981397665947649";https://twitter.com/jd_leveller/status/712981397665947649
jd_leveller;2016-03-15 10:10;0;0;"@ BBCNews cudda wudda shudda ! Keep your nose out. Nobody cares what you think. Go away # EUref # ProjectFear";;@;# #;"709667961586511872";https://twitter.com/jd_leveller/status/709667961586511872
jd_leveller;2016-03-14 13:39;0;0;"# bbcdp 'What will it look like after # EUref ' ? Nice political trick. Ask a question that cannot be answered.";;;# #;"709358250567802880";https://twitter.com/jd_leveller/status/709358250567802880
jd_leveller;2016-03-09 15:21;0;0;"@ jpublik @ peterjukes @ tnewtondunn Who is this Nick Clegg bloke ?? # Royals # Brexit # EUref";;@ @ @;# # #;"707571994510958593";https://twitter.com/jd_leveller/status/707571994510958593
jd_leveller;2016-03-08 10:50;0;2;"MERKEL 2015 " come, come, all come". MERKEL 2016 Go back, go back , go back. # migrantcrisis # EUref # wrightstuff";;;# # #;"707141541756805120";https://twitter.com/jd_leveller/status/707141541756805120
jd_leveller;2016-03-06 11:49;0;0;"Cooper is a career politician trying to save her skin because she could not survive without # EU # murnaghan # EUref # Blair";;;# # # #;"706431570043871232";https://twitter.com/jd_leveller/status/706431570043871232
jd_leveller;2016-02-24 10:30;0;0;"@ SkyNews @ David_Cameron How many sitting in # Hol with a peerage from # EuroDave ? Nice little earner. # euref";;@ @;# # #;"702425324387172352";https://twitter.com/jd_leveller/status/702425324387172352
jd_leveller;2016-02-23 00:51;0;0;"@ MichaelLCrick Chill out Michael. Or as Dave would say, 'Calm down dear' . # c4news # euref # Boris";;@;# # #;"701917227075952640";https://twitter.com/jd_leveller/status/701917227075952640
jd_leveller;2016-02-22 11:00;3;0;"# victorialive So Liam. When # Corbyn gives a free vote it's a disaster. But when # Tories have a free vote it's called democracy. # euref";;;# # # #;"701708125024473089";https://twitter.com/jd_leveller/status/701708125024473089
jd_leveller;2016-02-08 13:07;2;0;"# bbcdp 5 min in & # ScaremongerDave smacked down by his own M.P. # euref";;;# # #;"696666712817733632";https://twitter.com/jd_leveller/status/696666712817733632
jd_leveller;2016-02-07 10:24;0;1;"@ Panopticon6 The 1 thing never mentioned in # euref debate so far. THE VOTERS. # marr";;@;# #;"696263319557165056";https://twitter.com/jd_leveller/status/696263319557165056
jd_leveller;2016-02-06 12:41;0;0;"@ BBCNews Watching EU debate on Dateline. Ignorance is bliss. # euref";;@;#;"695935374183555072";https://twitter.com/jd_leveller/status/695935374183555072
jd_leveller;2016-02-03 23:00;0;0;"@ ali26uk @ SkyNews It's all Labour's fault. Leftie bastards. # pigfuckerDave # euref # fraudster";;@ @;# # #;"695004061410672642";https://twitter.com/jd_leveller/status/695004061410672642
jd_leveller;2016-02-03 20:57;1;2;"@ bbclaurak I notice that your friend # SuperficialDave, can't even answer a simple question from a Tory journalist like you. # pmqs # euref";;@;# # #;"694972993718632448";https://twitter.com/jd_leveller/status/694972993718632448
jd_leveller;2016-02-03 11:00;1;2;"@ 5WrightStuff Can't believe you actually sat their & debated this big box of nothing . # euref # wrightstuff # SuperficialDave";;@;# # #;"694822675055788032";https://twitter.com/jd_leveller/status/694822675055788032
jd_leveller;2016-02-03 10:56;0;2;"@ 5WrightStuff Dodgy Dave wants # euref early because there will be another flood of migrants into Europe this summer. # wrightstuff";;@;# #;"694821786341478400";https://twitter.com/jd_leveller/status/694821786341478400
jd_leveller;2016-02-03 10:40;0;0;"@ VictoriaLIVE @ BBCNormanS My gut instinct is that # SuperficialDave is FULL OF SHIT !! # euref # VictoriaLIVE";;@ @;# # #;"694817795821936644";https://twitter.com/jd_leveller/status/694817795821936644
jd_leveller;2016-02-02 18:23;0;1;"@ WOWpetition Billy Bullshit can't fake it anymore. Time is up . # euref";;@;#;"694571827440553984";https://twitter.com/jd_leveller/status/694571827440553984Ste_Tonks;2016-06-17 08:14;1;1;"Sick of all the # EUreferendum campaign now. May as well extend the pause on campaigning until polling day";;;#;"743688171762835458";https://twitter.com/Ste_Tonks/status/743688171762835458
Ste_Tonks;2016-06-09 20:33;0;0;"Don’t get why they’re having 2 # EUreferendum # BBCQT when it’s all they’ve been harping on about for the past 6 wks on the normal edition";;;# #;"740974998987378688";https://twitter.com/Ste_Tonks/status/740974998987378688
Ste_Tonks;2016-06-07 09:04;5;3;"Today is the last day you can register to vote in # EUreferendum - no matter what your opinion make sure it’s heard! https://www.gov.uk/register-to-vote …";;;#;"740076869987500032";https://twitter.com/Ste_Tonks/status/740076869987500032
Ste_Tonks;2016-04-14 01:27;0;0;"@ oche_balboa here’s hoping the # EUreferendum poll samples that predict staying in to be correct too then.";;@;#;"720392934286340096";https://twitter.com/Ste_Tonks/status/720392934286340096
Ste_Tonks;2016-04-12 19:30;0;2;"Got it finally # StrongerIn # EUreferendum pic.twitter.com/pqHg0d3DbE";;;# #;"719940862235525120";https://twitter.com/Ste_Tonks/status/719940862235525120
TGJ1989;2016-04-05 19:46;0;0;"# davidcameron today in # birmingham talking # eureferendum @Birmingham, United Kingdom https://www.instagram.com/p/BD09TrcAW85/";;@Birmingham;# # #;"717408122600624128";https://twitter.com/TGJ1989/status/717408122600624128
Ste_Tonks;2016-03-17 15:53;0;1;"I wonder what @ Number10cat Larry thinks of the # EUreferendum? https://twitter.com/WayneDavid81/status/710475397834612737 …";;@;#;"710479156270727168";https://twitter.com/Ste_Tonks/status/710479156270727168
jd_leveller;2016-03-08 11:56;0;0;"@ bbclaurak Because the British love being told what do by a Canadian bankster # BoE # EUreferendum";;@;# #;"707158011257688064";https://twitter.com/jd_leveller/status/707158011257688064
