username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
rock2shark;2016-06-18 23:40;0;2;"The case to Remain is too weak to sell. Remainers are well aware of this, hence Project Fear. Vote # Brexit http://www.telegraph.co.uk/opinion/2016/06/18/we-must-vote-leave-to-create-a-britain-fit-for-the-future/ … @ UKIP";;@;#;"744283657096028165";https://twitter.com/rock2shark/status/744283657096028165
LNACurrie;2016-06-18 23:10;90;46;"Great Britain's biggest newspaper, @ Telegraph endorses # Voteleave. Go for it Britain, Independence now! http://www.telegraph.co.uk/opinion/2016/06/18/we-must-vote-leave-to-create-a-britain-fit-for-the-future/ … # Brexit";;@;# #;"744276217604485122";https://twitter.com/LNACurrie/status/744276217604485122
rock2shark;2016-06-18 23:08;0;0;"“ @ CyberUKIPper: pic.twitter.com/ojBZj1wUUz” The type of traitor that should be tried for treason. @ Grassroots_Out @ LeaveEUOfficial # Brexit";;@ @ @;#;"744275664686166016";https://twitter.com/rock2shark/status/744275664686166016
andrewhistorian;2016-06-18 23:08;0;0;"re betting on # brexit to give yourself solace. Good strategy to purchase such emotional insurance";;;#;"744275541373628417";https://twitter.com/andrewhistorian/status/744275541373628417
rock2shark;2016-06-18 23:04;0;0;"A very small part of the sharp edge of very sharp knife that says # BREXIT! pic.twitter.com/Xw8bXFPAHa @ Grassroots_Out @ LeaveEUOfficial # Brexit";;@ @;# #;"744274574703992832";https://twitter.com/rock2shark/status/744274574703992832
andrewhistorian;2016-06-18 22:59;0;0;"" @ LouiseMensch: I doubt @ David_Cameron wd say this unless internal numbers suggested a # Brexit win http://home.bt.com/news/uk-news/david-cameron-i-will-still-be-prime-minister-if-uk-votes-for-brexit-11364068607307 …"";;@ @;#;"744273395483815936";https://twitter.com/andrewhistorian/status/744273395483815936
rock2shark;2016-06-18 22:39;3;1;"The reasons why City people may see the EU is not needed for City's success regardless of # Brexit http://www.cityam.com/243490/citys-secret-brexiteers-more-numerous-than-you … @ vote_leave @ UKIP";;@ @;#;"744268379180138496";https://twitter.com/rock2shark/status/744268379180138496
DailySUSSEX;2016-06-18 21:54;0;0;"UK small and isolated nation if we Brexit - Peter James http://goo.gl/eiBYWr # Sussexpic.twitter.com/dmutvni0k9";;;#;"744257019792629761";https://twitter.com/DailySUSSEX/status/744257019792629761
graeme_brown;2016-06-18 21:52;7;6;"Washington Post succinct in weighing up the merits of # brexit pic.twitter.com/J8TwYTh36t";;;#;"744256600517541888";https://twitter.com/graeme_brown/status/744256600517541888
AliceVernice;2016-06-18 21:48;0;0;"# Brexit # soho # remain # dontforgettovote # Churchill # brit @Soho https://www.instagram.com/p/BGzuHXcQDzO/";;@Soho;# # # # # #;"744255579778998272";https://twitter.com/AliceVernice/status/744255579778998272
nickvidamour;2016-06-18 21:30;0;0;"Shows who’s paying in and taking out. # brexit # EUREFpic.twitter.com/FPE7PPDapu";;;# #;"744250865897308160";https://twitter.com/nickvidamour/status/744250865897308160
rock2shark;2016-06-18 21:05;0;0;"Greece: The European Union has proved that you do not need weapons to wage war. # Brexit is the only way. @ LeaveEUOfficial @ Grassroots_Out";;@ @;#;"744244779383422976";https://twitter.com/rock2shark/status/744244779383422976
rock2shark;2016-06-18 20:47;0;0;"Little England with shrivelling influence & economy in EU; Great Britain with innovation & growth outside the EU @ UKIP # Brexit";;@;#;"744240241444171776";https://twitter.com/rock2shark/status/744240241444171776
rock2shark;2016-06-18 20:45;0;0;"Thank you. I love people. I love Europe. That's why I want # Brexit !!! @ LeaveEUOfficial @ Grassroots_Out @ UKIP";;@ @ @;#;"744239587770368000";https://twitter.com/rock2shark/status/744239587770368000
rock2shark;2016-06-18 20:34;0;1;""At least we can be certain of the future if we Remain!" pic.twitter.com/wZf121ihBe @ Grassroots_Out @ LeaveEUOfficial @ vote_leave @ UKIP # Brexit";;@ @ @ @;#;"744236794862927873";https://twitter.com/rock2shark/status/744236794862927873
paullamoefc;2016-06-18 20:04;0;1;"@ JoanWhite3 Brexit? If that happens I envisage a country where people in beer gardens sing "tomorrow belongs to me". Scary";;@;;"744229289491574788";https://twitter.com/paullamoefc/status/744229289491574788
stevegimbroll;2016-06-18 19:59;0;1;"Reading Stay or To Go while building up some visualisation apps # brexit # qliksense… https://www.instagram.com/p/BGzhlZMpHFE/";;;# #;"744228026959859712";https://twitter.com/stevegimbroll/status/744228026959859712
rock2shark;2016-06-18 19:36;0;0;"Fundamental reasons stated by another entrepreneur that being in the EU is nonsense, so # Brexit https://m.youtube.com/watch?feature=youtu.be&v=pMBW3T2m5YY … @ Grassroots_Out";;@;#;"744222234873630720";https://twitter.com/rock2shark/status/744222234873630720
rock2shark;2016-06-18 19:31;0;1;"Entrepreneur speaking in support of the best vote for business & London: # brexit https://m.youtube.com/watch?v=HK3zDniY_RI&feature=youtu.be … @ Grassroots_Out @ LeaveEUOfficial";;@ @;#;"744220955359256577";https://twitter.com/rock2shark/status/744220955359256577
ClaireMeeLDN;2016-06-18 19:20;0;0;"# politics # brexit infiltrating everywhere # hurtwoodpoloclub # protatecanceruk @Hurtwood Park… https://www.instagram.com/p/BGzdL43zZYx/";;@Hurtwood;# # # #;"744218352642490368";https://twitter.com/ClaireMeeLDN/status/744218352642490368
lvelev;2016-06-18 18:49;2;1;"# brexit # referendum # vote # remain # uk # london @Broadway Market https://www.instagram.com/p/BGzZmqLlDDHMUyX8ZXRleWeWcZ2J_lD2_yYlzc0/ …";;@Broadway;# # # # # #;"744210470433865728";https://twitter.com/lvelev/status/744210470433865728
Golarestaurant;2016-06-18 18:30;0;0;"# brexit # pasta # food # foodgasm # chef # restaurant # london # fulham # europe # londra # good… https://www.instagram.com/p/BGzXZGqFJkU/";;;# # # # # # # # # # #;"744205606614089728";https://twitter.com/Golarestaurant/status/744205606614089728
rock2shark;2016-06-18 18:15;0;1;"The nurses who want to keep the NHS back # Brexit @ LeaveEUOfficial @ Grassroots_Out @ vote_leave";;@ @ @;#;"744201886874615809";https://twitter.com/rock2shark/status/744201886874615809
Newsminster;2016-06-18 18:03;0;0;"American friends fear UK voters may back Brexit for all the wrong reasons http://bit.ly/263NFzm # Politicspic.twitter.com/NrSXiyRBm5";;;#;"744198770733113344";https://twitter.com/Newsminster/status/744198770733113344
RTF83;2016-06-18 18:01;0;1;"# brexit no 100% right or wrong answer Process is flawed much like the EU Fear of Fear dominantes";;;#;"744198336324997120";https://twitter.com/RTF83/status/744198336324997120
lb879;2016-06-18 17:56;0;2;"# brexit # votein @London King's Cross Station https://www.instagram.com/p/BGzTeiGughK/";;@London;# #;"744196998409105408";https://twitter.com/lb879/status/744196998409105408
GuardianTrustFX;2016-06-18 16:50;0;0;"RT @tradercollege: Prisma FX: Informe Análisis Fundamental | Viernes 17 de Junio... http://www.prismaforex.com/2016/06/informe-analisis-fundamental-viernes-17.html?spref=tw … # forex # Brexit";;@tradercollege;# #;"744180515557752832";https://twitter.com/GuardianTrustFX/status/744180515557752832
donnantwich;2016-06-18 16:48;1;0;"The usual reply is like a motorboat. But But But But But But But But # brexit";;;#;"744180015382827008";https://twitter.com/donnantwich/status/744180015382827008
GuardianTrustFX;2016-06-18 16:39;1;1;"@ FXPRIMUS Launches Brent Crude And # WTI http://www.tradersdna.com/forex/fxprimus-launches-brent-crude-wti/ … via @ tradersdna # Brexit # MT4 # forexpic.twitter.com/f6VesG1Jcf";;@ @;# # # #;"744177743491964928";https://twitter.com/GuardianTrustFX/status/744177743491964928
donnantwich;2016-06-18 16:33;0;1;"# brexit # VoteLeave";;;# #;"744176218505908225";https://twitter.com/donnantwich/status/744176218505908225
AranSuleyman;2016-06-18 16:27;0;0;"Leave! RT @ ParisaClovis: Brexit or Bremain?";;@;;"744174663408955392";https://twitter.com/AranSuleyman/status/744174663408955392
GuardianTrustFX;2016-06-18 16:01;0;0;"@ anyoption @ anyoptionEspana # Crude Oil Back on the Retreat http://www.tradersdna.com/commodities/crude-oil-back-retreat/ … via @ tradersdna # Brexit # forexpic.twitter.com/mxttOsezXZ";;@ @ @;# # #;"744168169036746752";https://twitter.com/GuardianTrustFX/status/744168169036746752
CPons_UK;2016-06-18 15:57;1;0;"France finance minister: Brexit would 'make UK like Guernsey' http://www.bbc.co.uk/news/uk-politics-eu-referendum-36567469 …";;;;"744167197459759104";https://twitter.com/CPons_UK/status/744167197459759104
GuardianTrustFX;2016-06-18 15:56;0;1;"@ tradersdna # Forex Update: Selling # NZDUSD on Rallies into the Re... https://youtu.be/iw7pHaZaFfQ  via @ YouTube # Brexit # EU # MT4";;@ @;# # # # #;"744166812011663361";https://twitter.com/GuardianTrustFX/status/744166812011663361
Newsminster;2016-06-18 15:55;0;0;"He's Out, I'm In: can our relationship survive the Brexit argument? http://bit.ly/24XCTVt # Politicspic.twitter.com/uZVB1RIwa8";;;#;"744166738279862272";https://twitter.com/Newsminster/status/744166738279862272
betsonlongshots;2016-06-18 15:53;1;0;"This is the best # remain campaign poster ever. # brexit # eureferendum # borisjohnson # donaldtrump… https://www.instagram.com/p/BGzFgHISkm1/";;;# # # # #;"744166270724038656";https://twitter.com/betsonlongshots/status/744166270724038656
decyther;2016-06-18 15:51;0;0;"No respect for the dead, campaigning is meant to be suspended # brexit # norespect # ripjocoxpic.twitter.com/NNJ25DBlND";;;# # #;"744165668208128000";https://twitter.com/decyther/status/744165668208128000
DailyBEDS;2016-06-18 14:44;1;0;"FARMING MATTERS: Brexit is best for many farmers says our columnist http://goo.gl/Le9sRT # Bedfordshirepic.twitter.com/5Mr3UrFqqz";;;#;"744148689896148992";https://twitter.com/DailyBEDS/status/744148689896148992
GuardianTrustFX;2016-06-18 14:21;0;0;"How To Trade # Forex - Trapped Traders® Daily Analysis - Selling # GBPCHF https://youtu.be/fPrsS04WI00  via @ YouTube # Brexit # MT4";;@;# # # #;"744142950767140864";https://twitter.com/GuardianTrustFX/status/744142950767140864
Newsminster;2016-06-18 12:10;0;0;"What is Brexit and why does it matter? The EU referendum guide for Americans http://bit.ly/263jyba # Politicspic.twitter.com/71KuA09rGp";;;#;"744109929326252032";https://twitter.com/Newsminster/status/744109929326252032
Newsminster;2016-06-18 11:36;1;0;"Emmanuel Macron: Brexit would turn UK into tiny trading outpost http://bit.ly/24XlfkL # Politicspic.twitter.com/axRfSXYday";;;#;"744101506605977600";https://twitter.com/Newsminster/status/744101506605977600
pdockerty;2016-06-18 11:28;0;0;"If # Remain - your future votes mean little. Power will be in the hands of those you can't vote for/against. # Brexit pic.twitter.com/M6GNQUiOUQ";;;# #;"744099515284725760";https://twitter.com/pdockerty/status/744099515284725760
CarlyleRob;2016-06-18 11:07;0;0;".. or perhaps a term better used to describe those leading Brexit??";;;;"744094278062870528";https://twitter.com/CarlyleRob/status/744094278062870528
DailyNORTHANTS;2016-06-18 10:54;2;0;"FARMING MATTERS: Brexit is best for many farmers says our columnist http://j.mp/24XiAr9 # Northantspic.twitter.com/pxNKDWZwYm";;;#;"744090838125285377";https://twitter.com/DailyNORTHANTS/status/744090838125285377
johnleach;2016-06-18 10:42;1;3;"After # brexit, anyone from the EU pooping within the UK will have to get a receipt. And pay duty on it too. Doodie duty.";;;#;"744087783980044288";https://twitter.com/johnleach/status/744087783980044288
johnleach;2016-06-18 10:37;1;1;"I heard that after we # brexit, whenever we visit the EU we'll have to bag our poop and bring it home https://twitter.com/neilwilson/status/743987426754977793 …";;;#;"744086684757819392";https://twitter.com/johnleach/status/744086684757819392
dirktherabbit;2016-06-18 09:41;1;1;"Interesting historical perspective from @ simon_schama in today’s FT on # refugees # BREXIT https://next.ft.com/content/7c7f2dbe-3474-11e6-bda0-04585c31b153 …pic.twitter.com/3tkKiWWguB";;@;# #;"744072416230510592";https://twitter.com/dirktherabbit/status/744072416230510592
carbonsaveruk;2016-06-18 09:38;0;1;"Brexit supporters have unleashed furies even they can’t control | Polly Toynbee http://gu.com/p/4yxjx/stw";;;;"744071699554050048";https://twitter.com/carbonsaveruk/status/744071699554050048
dirktherabbit;2016-06-18 09:30;0;0;"Headline should read: Brexit may not mean recession if keep freedom of movement….which # VoteLeave campaigns againsthttps://twitter.com/SkyNews/status/743940807783231488 …";;;#;"744069705837723648";https://twitter.com/dirktherabbit/status/744069705837723648
DailyHERTS;2016-06-18 09:06;0;0;"FARMING MATTERS: Brexit is best for many farmers says our columnist http://j.mp/24XcoPZ # Hertspic.twitter.com/8zQmpUG8UW";;;#;"744063737372549121";https://twitter.com/DailyHERTS/status/744063737372549121
DailyBUCKS;2016-06-18 09:03;0;0;"FARMING MATTERS: Brexit is best for many farmers says our columnist http://j.mp/24Xc83m # Buckspic.twitter.com/cko2PYRTek";;;#;"744062911786684416";https://twitter.com/DailyBUCKS/status/744062911786684416
BobDuffield;2016-06-18 01:25;0;1;"@ iVoteLeave A visceral polemic that misjudges the mood for political change at the grass roots.EU and USA are dinosaurs#Brexit";;@;#Brexit;"743947705379065860";https://twitter.com/BobDuffield/status/743947705379065860
DailyHAMPSHIRE;2016-06-18 00:16;0;0;"# Aldershot EU Brexit rally cancelled after Jo Cox MP death following shooting… http://j.mp/24WCMJV # Hampshirepic.twitter.com/zyJ0jyvbD8";;;# #;"743930254448693248";https://twitter.com/DailyHAMPSHIRE/status/743930254448693248
pdockerty;2016-06-17 23:42;0;0;"I'm going to calm down after we # Brexit! If we # Remain however....";;;# #;"743921831296536576";https://twitter.com/pdockerty/status/743921831296536576
JeniJustice;2016-06-17 23:39;1;1;"Let us leave or let us remain? vote in!!!! # brexit # votein # eu # remain… https://www.instagram.com/p/BGxV-4bqkHc/";;;# # # #;"743921032101240832";https://twitter.com/JeniJustice/status/743921032101240832
proudypants;2016-06-17 23:38;0;0;"Lady Gaga and Geoff Capes ready to rock fergelph stag doooooo in the # brexit heartland… https://www.instagram.com/p/BGxV1-IQ1o1/";;;#;"743920734683070464";https://twitter.com/proudypants/status/743920734683070464
amishpatel;2016-06-17 23:23;0;0;"Boris and the Donald # brexit # decision2016 @London, United Kingdom https://www.instagram.com/p/BGxUKJCG_HAAOixyYBAjzuNENidHgvWOPeT_hg0/ …";;@London;# #;"743917026498908161";https://twitter.com/amishpatel/status/743917026498908161
big_mike_12;2016-06-17 23:07;0;0;"Brexit? What Brexit? # maltesers # malta # london # weekend @Old George https://www.instagram.com/p/BGxSTOSMPqi/";;@Old;# # # #;"743912936289210368";https://twitter.com/big_mike_12/status/743912936289210368
PaulHenriCadier;2016-06-17 23:05;0;0;"Putin on Brexit - Russia wants to talk to a STRONG Europe So, Cameron was wrong then http://reut.rs/23gMuaK  pic.twitter.com/VQt4j7qS58"";;;;"743912600891699201";https://twitter.com/PaulHenriCadier/status/743912600891699201
PaulHenriCadier;2016-06-17 22:25;0;0;"More foreign intervention: as German EU chief brands Brexit campaign LIES ordering 'idiotic' UK take 'good deal' http://shr.gs/q1eCmZW "";;;;"743902477892845568";https://twitter.com/PaulHenriCadier/status/743902477892845568
TommyCoyneBN1;2016-06-17 22:23;1;3;"# TheSun advocating # Brexit invites a # Remain vote from the entire population of Liverpool, though";;;# # #;"743901807680884736";https://twitter.com/TommyCoyneBN1/status/743901807680884736
PaulHenriCadier;2016-06-17 21:56;0;0;""@Mr__Smiley_: WATCH Irish for Brexit - https://www.youtube.com/watch?v=AhrUSdNxHic … … # InOrOut" @ RonanLTynan @ IrelandUncut";;@Mr__Smiley_ @ @;#;"743895085792755714";https://twitter.com/PaulHenriCadier/status/743895085792755714
lostphilosopher;2016-06-17 21:49;0;0;"Consequences of # Brexit sink in for # US politicians after killing of MP | US news | The Guardianhttps://www.theguardian.com/us-news/2016/jun/17/us-politics-brexit-eu-referendum-jo-cox …";;;# #;"743893241465049089";https://twitter.com/lostphilosopher/status/743893241465049089
Ma_Butcher;2016-06-17 21:18;0;1;"Guess we are IN # brexit # damianhirst # stamfordhill @Stamford Hill railway station https://www.instagram.com/p/BGxF1TwPGzk/";;@Stamford;# # #;"743885517956194304";https://twitter.com/Ma_Butcher/status/743885517956194304
johnmaccann;2016-06-17 21:07;0;0;"If you inject enough poison into the political bloodstream, somebody will get sick http://gu.com/p/4ytk6?CMP=Share_AndroidApp_Twitter … # Brexit # HopeNotHate";;;# #;"743882888114995200";https://twitter.com/johnmaccann/status/743882888114995200
AndyRFCCharman;2016-06-17 21:01;2;2;"Beware of this leaflet issued by proven # Brexit liars. Its 'facts' are lies. Warn others # StrongerIn # VoteRemainpic.twitter.com/pSB1WBYumj";;;# # #;"743881218710708224";https://twitter.com/AndyRFCCharman/status/743881218710708224
